"id","title","description","director","star1","star2","poster_url","release_date","imdb_rating","our_rating"
"590","La grande bellezza","Jep Gambardella has seduced his way through the lavish nightlife of Rome for decades, but after his 65th birthday and a shock from the past, Jep looks past the nightclubs and parties to find a timeless landscape of absurd, exquisite beauty.","Paolo Sorrentino","Toni Servillo","Carlo Verdone","/ayt7zr2y1m5yKodLtN3xD3JZXpR.jpg",,"7.8","0"
"591","The Lunchbox","A mistaken delivery in Mumbai's famously efficient lunchbox delivery system (Mumbai's Dabbawallahs) connects a young housewife to a stranger in the dusk of his life. They build a fantasy world together through notes in the lunchbox. Gradually, this fantasy threatens to overwhelm their reality.","Ritesh Batra","Irrfan Khan","Nimrat Kaur","/lgrgEf43kYFm9mh6pj8ArcaxUbd.jpg",,"7.8","0"
"593","Big Hero 6","A special bond develops between plus-sized inflatable robot Baymax, and prodigy Hiro Hamada, who team up with a group of friends to form a band of high-tech heroes.","Don Hall","Chris Williams","Ryan Potter","/4s2d3xdyqotiVNHTlTlJjrr3q0H.jpg",,"7.8","0"
"595","English Vinglish","In the United States for the first time, an Indian housewife with a limited command of English turns Manhattan into her personal language school.","Gauri Shinde","Sridevi","Adil Hussain","/xKlD7JpdfHRpLwGjztrCe9RPjlP.jpg",,"7.8","0"
"596","Kaze tachinu","The story began in the early summer of 1942 when 'Tatsurou' met 'Setsuko' at Karuizawa. Its love at first sight but sadly 'Setsuko' was pledged to marry a stranger by her parent. She ran away from her hometown and arrived at Tokyo in search of her love one. War erupted then and Tatsurou was summoned to service. As be set foot on a snow-capped mountain before his imminent departure, they promised to each other to press on until they meet again. But, soon she was fallen very ill to TB","Hayao Miyazaki","Hideaki Anno","Hidetoshi Nishijima","/iZjb5fEcp0yI1DoAjUbHW1Q4t8V.jpg",,"7.8","0"
"598","La migliore offerta","Virgil Oldman is a world renowned antiques expert and auctioneer. An eccentric genius, he leads a solitary life, going to extreme lengths to keep his distance from the messiness of human relationships. When appointed by the beautiful but emotionally damaged Claire to oversee the valuation and sale of her family’s priceless art collection, Virgil allows himself to form an attachment to her – and soon he is engulfed by a passion which will rock his bland existence to the core.","Giuseppe Tornatore","Geoffrey Rush","Jim Sturgess","/4EdN5rIT43xcqi4IVRrhxiDOz6z.jpg",,"7.8","0"
"599","Moonrise Kingdom","Set on an island off the coast of New England in the summer of 1965, Moonrise Kingdom tells the story of two twelve-year-olds who fall in love, make a secret pact, and run away together into the wilderness. As various authorities try to hunt them down, a violent storm is brewing off-shore – and the peaceful island community is turned upside down in more ways than anyone can handle.","Wes Anderson","Jared Gilman","Kara Hayward","/bsYv9IFIGfpAV0oUbe7YTiyxhox.jpg",,"7.8","0"
"600","How to Train Your Dragon 2","Five years have passed since Hiccup and Toothless united the dragons and Vikings of Berk. Now, they spend their time charting unmapped territories. During one of their adventures, the pair discover a secret cave that houses hundreds of wild dragons -- and a mysterious dragon rider. Hiccup and Toothless find themselves at the center of a battle to protect Berk from a power-hungry warrior.","Dean DeBlois","Jay Baruchel","Cate Blanchett","/5MnP0h7RcUCeX7gpxMYoMScmfq7.jpg",,"7.8","0"
"601","The Big Short","The men who made millions from a global economic meltdown.","Adam McKay","Christian Bale","Steve Carell","/i7UCf0ysjbYYaqcSKUox9BJz4Kp.jpg",,"7.8","0"
"603","Ang-ma-reul bo-at-da","Kyung-chul is a dangerous psychopath who kills for pleasure. Soo-hyeon, a top-secret agent, decides to track down the murderer himself. He promises himself that he will do everything in his power to take vengeance against the killer, even if it means that he must become a monster himself.","Jee-woon Kim","Lee Byung-Hun","Choi Min-sik","/7AOwzUtLaaIsxdDfoA8AEftPJAG.jpg",,"7.8","0"
"604","The Girl with the Dragon Tattoo","Disgraced journalist Mikael Blomkvist investigates the disappearance of a weary patriarch's niece from 40 years ago. He is aided by the pierced, tattooed, punk computer hacker named Lisbeth Salander. As they work together in the investigation, Blomkvist and Salander uncover immense corruption beyond anything they have ever imagined.","David Fincher","Daniel Craig","Rooney Mara","/egKntJKzEL6HgalIyQ0Q5cMmDOA.jpg",,"7.8","0"
"605","Captain Phillips","The true story of Captain Richard Phillips and the 2009 hijacking by Somali pirates of the US-flagged MV Maersk Alabama, the first American cargo ship to be hijacked in two hundred years.","Paul Greengrass","Tom Hanks","Barkhad Abdi","/ihdFypo7MyfJvDSjK7Sbnsjhu8H.jpg",,"7.8","0"
"607","Straight Outta Compton","In 1987, five young men, using brutally honest rhymes and hardcore beats, put their frustration and anger about life in the most dangerous place in America into the most powerful weapon they had: their music.  Taking us back to where it all began, Straight Outta Compton tells the true story of how these cultural rebels—armed only with their lyrics, swagger, bravado and raw talent—stood up to the authorities that meant to keep them down and formed the world’s most dangerous group, N.W.A.  And as they spoke the truth that no one had before and exposed life in the hood, their voice ignited a social revolution that is still reverberating today.","F. Gary Gray","O'Shea Jackson Jr.","Corey Hawkins","/8r9RoGfwGmn1pn0G3sbvHHemSWF.jpg",,"7.8","0"
"608","Madeo","Madeon returns to Tokyo for Japan's arm of the Good Faith Live tour from 2019-2020.","Bong Joon Ho","Hye-ja Kim","Won Bin","/wq1G9LMcu1VL2QvRTzwedonmpOH.jpg",,"7.8","0"
"609","Chugyeokja","Joong-ho is a dirty detective turned pimp in financial trouble as several of his girls have recently disappeared without clearing their debts. While trying to track them down, he finds a clue that the vanished girls were all called up by the same client whom one of his girls is meeting with right now.","Hong-jin Na","Kim Yoon-seok","Jung-woo Ha","/urBBFQrrVxy7T8uytrn7dOoHqZn.jpg",,"7.8","0"
"610","The Hobbit: The Desolation of Smaug","The Dwarves, Bilbo and Gandalf have successfully escaped the Misty Mountains, and Bilbo has gained the One Ring. They all continue their journey to get their gold back from the Dragon, Smaug.","Peter Jackson","Ian McKellen","Martin Freeman","/npCPnwDyWfQltGfIZKN6WqeUXGI.jpg",,"7.8","0"
"614","Druk","Four high school teachers launch a drinking experiment: upholding a constant low level of intoxication.","Thomas Vinterberg","Mads Mikkelsen","Thomas Bo Larsen","/a2pPepVPtKY7E4XEkT7W3ZxUOY5.jpg",,"7.8","0"
"615","The Fighter","Boxer ""Irish"" Micky Ward's unlikely road to the world light welterweight title. His Rocky-like rise was shepherded by half-brother Dicky, a boxer-turned-trainer who rebounded in life after nearly being KO'd by drugs and crime.","David O. Russell","Mark Wahlberg","Christian Bale","/2kqmEQZqime0G3ULgrKtAq3WVdH.jpg",,"7.8","0"
"617","The Boy in the Striped Pyjamas","When his family moves from their home in Berlin to a strange new house in Poland, young Bruno befriends Shmuel, a boy who lives on the other side of the fence where everyone seems to be wearing striped pajamas. Unaware of Shmuel's fate as a Jewish prisoner or the role his own Nazi father plays in his imprisonment, Bruno embarks on a dangerous journey inside the camp's walls.","Mark Herman","Asa Butterfield","David Thewlis","/sIZQA3FrXdVR5E6M3ctrAqitiQS.jpg",,"7.8","0"
"620","Auf der anderen Seite","The lives of six German-Turkish immigrants are drawn together by circumstance: An old man and a prostitute forging a partnership, a young scholar reconciling his past, two young women falling in love, and a mother putting the shattered pieces of her life back together.","Fatih Akin","Baki Davrak","NurgÃ¼l YesilÃ§ay","/s3kGgVwM946SWj3iXShDbeJALiT.jpg",,"7.8","0"
"621","Atonement","As a 13-year-old, fledgling writer Briony Tallis irrevocably changes the course of several lives when she accuses her older sister's lover of a crime he did not commit.","Joe Wright","Keira Knightley","James McAvoy","/prH7Lmo7V9GuMbhCaDCSa6kvZvs.jpg",,"7.8","0"
"624","Avatar","In the 22nd century, a paraplegic Marine is dispatched to the moon Pandora on a unique mission, but becomes torn between following orders and protecting an alien civilization.","James Cameron","Sam Worthington","Zoe Saldana","/vL5LR6WdxWPjLPFRLe133jXWsh5.jpg",,"7.8","0"
"625","Mr. Nobody","Nemo Nobody leads an ordinary existence with his wife and 3 children; one day, he wakes up as a mortal centenarian in the year 2092.","Jaco Van Dormael","Jared Leto","Sarah Polley","/y9zcjxEilWr44c4vJbEaLTgE0Uw.jpg",,"7.8","0"
"627","Little Miss Sunshine","A family loaded with quirky, colorful characters piles into an old van and road trips to California for little Olive to compete in a beauty pageant.","Jonathan Dayton","Valerie Faris","Steve Carell","/vD15pg2cXynxeNIknyuvVH2sPx4.jpg",,"7.8","0"
"628","Hot Fuzz","Former London constable Nicholas Angel finds it difficult to adapt to his new assignment in the sleepy British village of Sandford. Not only does he miss the excitement of the big city, but he also has a well-meaning oaf for a partner. However, when a series of grisly accidents rocks Sandford, Angel smells something rotten in the idyllic village.","Edgar Wright","Simon Pegg","Nick Frost","/sQQHDcY7GMJNZ5cK8qE0sb79QtU.jpg",,"7.8","0"
"629","The Curious Case of Benjamin Button","Born under unusual circumstances, Benjamin Button springs into being as an elderly man in a New Orleans nursing home and ages in reverse. Twelve years after his birth, he meets Daisy, a child who flits in and out of his life as she grows up to be a dancer. Though he has all sorts of unusual adventures over the course of his life, it is his relationship with Daisy, and the hope that they will come together at the right time, that drives Benjamin forward.","David Fincher","Brad Pitt","Cate Blanchett","/2fswjyrY3GEzeoVn6mF8pNeNcgf.jpg",,"7.8","0"
"630","Veer-Zaara","Squadron Leader Veer Pratap Singh, a pilot in the Indian Air Force, rescues the stranded Zaara, a woman from Pakistan, following a bus accident, and their lives are forever bound.","Yash Chopra","Shah Rukh Khan","Preity Zinta","/emjsLzI7WwCfcEFty4yvA3Bm5AA.jpg",,"7.8","0"
"632","Pride & Prejudice","A story of love and life among the landed English gentry during the Georgian era. Mr. Bennet is a gentleman living in Hertfordshire with his overbearing wife and five daughters, but if he dies their house will be inherited by a distant cousin whom they have never met, so the family's future happiness and security is dependent on the daughters making good marriages.","Joe Wright","Keira Knightley","Matthew Macfadyen","/x4OYcZVHggyZHOrvkCo2HH9kLkF.jpg",,"7.8","0"
"635","Serenity","When the renegade crew of Serenity agrees to hide a fugitive on their ship, they find themselves in an action-packed battle between the relentless military might of a totalitarian regime who will destroy anything – or anyone – to get the girl back and the bloodthirsty creatures who roam the uncharted areas of space. But... the greatest danger of all may be on their ship.","Joss Whedon","Nathan Fillion","Gina Torres","/f9vGIwNFIfctU7vd4rg85csnMZm.jpg",,"7.8","0"
"636","Walk the Line","A chronicle of country music legend Johnny Cash's life, from his early days on an Arkansas cotton farm to his rise to fame with Sun Records in Memphis, where he recorded alongside Elvis Presley, Jerry Lee Lewis and Carl Perkins.","James Mangold","Joaquin Phoenix","Reese Witherspoon","/pMBKzEotLUzk3NuQiyVjZEDlH70.jpg",,"7.8","0"
"639","Diarios de motocicleta","Based on the journals of Che Guevara, leader of the Cuban Revolution. In his memoirs, Guevara recounts adventures he and best friend Alberto Granado had while crossing South America by motorcycle in the early 1950s.","Walter Salles","Gael GarcÃ­a Bernal","Rodrigo De la Serna","/o6Ln9kTC4ZrHZNUhWLOwBfUvqXU.jpg",,"7.8","0"
"641","Les triplettes de Belleville","When her grandson is kidnapped during the Tour de France, Madame Souza and her beloved pooch Bruno team up with the Belleville Sisters—an aged song-and-dance team from the days of Fred Astaire—to rescue him.","Sylvain Chomet","MichÃ¨le Caucheteux","Jean-Claude Donda","/s1A9CKeoKglWDdQFRl9aC8wa3Zj.jpg",,"7.8","0"
"642","Gongdong gyeongbi guyeok JSA","Two North Korean soldiers are killed in the border area between North and South Korea, prompting an investigation by a neutral body. The sergeant is the shooter, but the lead investigator, a Swiss-Korean woman, receives differing accounts from the two sides.","Chan-wook Park","Lee Yeong-ae","Lee Byung-Hun","/tAxFr4RkDcRzTqRgZ0pDNvrSTrN.jpg",,"7.8","0"
"643","The Count of Monte Cristo","Edmond Dantés's life and plans to marry the beautiful Mercedes are shattered when his best friend, Fernand, deceives him. After spending 13 miserable years in prison, Dantés escapes with the help of a fellow inmate and plots his revenge, cleverly insinuating himself into the French nobility.","Kevin Reynolds","Jim Caviezel","Guy Pearce","/AmN8ozRE0AbMGgZhqBu4fUjZkRt.jpg",,"7.8","0"
"644","Waking Life","Waking Life is about a young man in a persistent lucid dream-like state. The film follows its protagonist as he initially observes and later participates in philosophical discussions that weave together issues like reality, free will, our relationships with others, and the meaning of life.","Richard Linklater","Ethan Hawke","Trevor Jack Brooks","/56MLZww2dMVAaTt5LDKCBu1do2X.jpg",,"7.8","0"
"646","Wo hu cang long","Two warriors in pursuit of a stolen sword and a notorious fugitive are led to an impetuous, physically-skilled, teenage nobleman's daughter, who is at a crossroads in her life.","Ang Lee","Yun-Fat Chow","Michelle Yeoh","/ovEIqOqysvPY3uEtujuAQjJXQLs.jpg",,"7.8","0"
